external_id	canonical_transcript_id	organism_id	chromosome	start	end	strand	status	symbol	aliases	description	
ENSG00000198856	ENST00000512478	homo_sapiens	4	109571739	109588976	+	KNOWN	OSTC		oligosaccharyltransferase complex subunit (non-catalytic) [Source:HGNC Symbol;Acc:24448]	
ENSG00000106348	ENST00000338791	homo_sapiens	7	128032330	128050306	-	KNOWN	IMPDH1	IMPDH1, IMPD, IMPD1, LCA11, RP10, sWSS2608	IMP (inosine 5'-monophosphate) dehydrogenase 1 [Source:HGNC Symbol;Acc:6052]	
ENSG00000102931	ENST00000219204	homo_sapiens	16	57279009	57287516	+	KNOWN	ARL2BP	ARL2BP, BART, BART1, RP66	ADP-ribosylation factor-like 2 binding protein [Source:HGNC Symbol;Acc:17146]	
ENSG00000157869	ENST00000330852	homo_sapiens	4	13362977	13485989	-	KNOWN	RAB28	RAB28, CORD18	RAB28, member RAS oncogene family [Source:HGNC Symbol;Acc:9768]	
ENSG00000147274	ENST00000320676	homo_sapiens	X	135930162	135962923	-	KNOWN	RBMX	RBMX, HNRNPG, HNRPG, RBMXP1, RBMXRT, RNMX, hnRNP-G	RNA binding motif protein, X-linked [Source:HGNC Symbol;Acc:9910]	
ENSG00000205581	ENST00000380749	homo_sapiens	21	40714240	40721573	-	KNOWN	HMGN1	HMGN1, HMG14	high mobility group nucleosome binding domain 1 [Source:HGNC Symbol;Acc:4984]	
ENSG00000142676	ENST00000374550	homo_sapiens	1	24018268	24022915	+	KNOWN	RPL11	RPL11, DBA7, GIG34, L11	ribosomal protein L11 [Source:HGNC Symbol;Acc:10301]	
ENSG00000135070	ENST00000375991	homo_sapiens	9	88879460	88897676	-	KNOWN	ISCA1	ISCA1, HBLD2, ISA1, hIscA	iron-sulfur cluster assembly 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28660]	
ENSG00000196531	ENST00000550952	homo_sapiens	12	57106211	57125412	-	KNOWN	NACA	NACA, NACA1, skNAC	nascent polypeptide-associated complex alpha subunit [Source:HGNC Symbol;Acc:7629]	
ENSG00000136238	ENST00000356142	homo_sapiens	7	6414153	6443608	+	KNOWN	RAC1	RAC1, Rac-1, TC-25, p21-Rac1	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1) [Source:HGNC Symbol;Acc:9801]	
ENSG00000065518	ENST00000184266	homo_sapiens	3	120315155	120321347	+	KNOWN	NDUFB4	NDUFB4, B15, CI-B15	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa [Source:HGNC Symbol;Acc:7699]	
ENSG00000070831	ENST00000344548	homo_sapiens	1	22379119	22419437	+	KNOWN	CDC42	CDC42, CDC42Hs, G25K	cell division cycle 42 [Source:HGNC Symbol;Acc:1736]	
ENSG00000269612	ENST00000596625	homo_sapiens	HG122_PATCH	118620039	118661864	-	KNOWN	DDX6		DEAD (Asp-Glu-Ala-Asp) box helicase 6 [Source:HGNC Symbol;Acc:2747]	
ENSG00000131469	ENST00000589913	homo_sapiens	17	41150289	41154976	+	KNOWN	RPL27	RPL27, L27	ribosomal protein L27 [Source:HGNC Symbol;Acc:10328]	
ENSG00000163319	ENST00000295491	homo_sapiens	4	84377084	84390888	+	KNOWN	MRPS18C		mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:16633]	
ENSG00000110700	ENST00000525634	homo_sapiens	11	17095935	17099334	-	KNOWN	RPS13	RPS13, S13	ribosomal protein S13 [Source:HGNC Symbol;Acc:10386]	
ENSG00000088205	ENST00000263239	homo_sapiens	2	118572225	118589955	+	KNOWN	DDX18	DDX18, MrDb	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18 [Source:HGNC Symbol;Acc:2741]	
ENSG00000186468	ENST00000296674	homo_sapiens	5	81569176	81574396	-	KNOWN	RPS23	RPS23, S23	ribosomal protein S23 [Source:HGNC Symbol;Acc:10410]	
ENSG00000170515	ENST00000303305	homo_sapiens	12	56498102	56507691	+	KNOWN	PA2G4	PA2G4, EBP1, HG4-1, p38-2G4	proliferation-associated 2G4, 38kDa [Source:HGNC Symbol;Acc:8550]	
ENSG00000136942	ENST00000348462	homo_sapiens	9	127620158	127624260	-	KNOWN	RPL35	RPL35, L35	ribosomal protein L35 [Source:HGNC Symbol;Acc:10344]	
ENSG00000147601	ENST00000276603	homo_sapiens	8	73921098	73960357	+	KNOWN	TERF1	TERF1, PIN2, TRBF1, TRF, TRF1, hTRF1-AS, t-TRF1	telomeric repeat binding factor (NIMA-interacting) 1 [Source:HGNC Symbol;Acc:11728]	
ENSG00000184831	ENST00000379226	homo_sapiens	X	23851469	23926057	-	KNOWN	APOO	APOO, FAM121B	apolipoprotein O [Source:HGNC Symbol;Acc:28727]	
ENSG00000171858	ENST00000343986	homo_sapiens	20	60962171	60963576	+	KNOWN	RPS21	RPS21, HLDF, S21	ribosomal protein S21 [Source:HGNC Symbol;Acc:10409]	
ENSG00000151233	ENST00000398675	homo_sapiens	12	42475646	42538681	-	KNOWN	GXYLT1	GXYLT1, GLT8D3	glucoside xylosyltransferase 1 [Source:HGNC Symbol;Acc:27482]	
ENSG00000168214	ENST00000342295	homo_sapiens	4	26165076	26436541	+	KNOWN	RBPJ	RBPJ, AOS3, CBF1, IGKJRB, IGKJRB1, KBF2, RBP-J, RBPJK, RBPSUH, SUH, csl	recombination signal binding protein for immunoglobulin kappa J region [Source:HGNC Symbol;Acc:5724]	
ENSG00000162433	ENST00000395334	homo_sapiens	1	65613231	65697828	+	KNOWN	AK4	AK4, AK 4, AK3, AK3L1, AK3L2	adenylate kinase 4 [Source:HGNC Symbol;Acc:363]	
ENSG00000083845	ENST00000596046	homo_sapiens	19	58897766	58906173	+	KNOWN	RPS5	RPS5, S5	ribosomal protein S5 [Source:HGNC Symbol;Acc:10426]	
ENSG00000075624	ENST00000331789	homo_sapiens	7	5566781	5603415	-	KNOWN	ACTB	ACTB, BRWS1, PS1TP5BP1	actin, beta [Source:HGNC Symbol;Acc:132]	
ENSG00000164032	ENST00000296417	homo_sapiens	4	100869242	100871545	-	KNOWN	H2AFZ	H2AFZ, H2A.Z-1, H2A.z, H2A/z, H2AZ	H2A histone family, member Z [Source:HGNC Symbol;Acc:4741]	
ENSG00000142534	ENST00000270625	homo_sapiens	19	49999621	50002946	+	KNOWN	RPS11	RPS11, S11	ribosomal protein S11 [Source:HGNC Symbol;Acc:10384]	
ENSG00000119616	ENST00000341162	homo_sapiens	14	75179846	75203394	+	KNOWN	FCF1	FCF1, Bka, C14orf111, UTP24	FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:20220]	
ENSG00000162521	ENST00000373493	homo_sapiens	1	33116742	33151812	+	KNOWN	RBBP4	RBBP4, NURF55, RBAP48	retinoblastoma binding protein 4 [Source:HGNC Symbol;Acc:9887]	
ENSG00000157216	ENST00000371320	homo_sapiens	1	54691104	54879152	-	KNOWN	SSBP3	SSBP3, CSDP, SSDP, SSDP1	single stranded DNA binding protein 3 [Source:HGNC Symbol;Acc:15674]	
ENSG00000154639	ENST00000284878	homo_sapiens	21	18884699	18965897	+	KNOWN	CXADR	CXADR, CAR, CAR4/6, HCAR	coxsackie virus and adenovirus receptor [Source:HGNC Symbol;Acc:2559]	
ENSG00000116459	ENST00000369722	homo_sapiens	1	111991485	112005395	+	KNOWN	ATP5F1		ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1 [Source:HGNC Symbol;Acc:840]	
ENSG00000163605	ENST00000356692	homo_sapiens	3	73045935	73118350	+	KNOWN	PPP4R2	PPP4R2, PP4R2	protein phosphatase 4, regulatory subunit 2 [Source:HGNC Symbol;Acc:18296]	
ENSG00000160752	ENST00000356657	homo_sapiens	1	155278538	155290457	+	KNOWN	FDPS	FDPS, FPPS, FPS	farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:3631]	
ENSG00000124562	ENST00000244520	homo_sapiens	6	34725182	34741571	+	KNOWN	SNRPC		small nuclear ribonucleoprotein polypeptide C [Source:HGNC Symbol;Acc:11157]	
ENSG00000135390	ENST00000394349	homo_sapiens	12	54026509	54071192	-	KNOWN	ATP5G2	ATP5G2, ATP5A	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9) [Source:HGNC Symbol;Acc:842]	
ENSG00000101166	ENST00000355937	homo_sapiens	20	57608199	57617964	-	KNOWN	SLMO2	SLMO2, C20orf45, PRELID3B, dJ543J19.5	slowmo homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:15892]	
ENSG00000166582	ENST00000299736	homo_sapiens	17	16245847	16256970	-	KNOWN	CENPV	CENPV, 3110013H01Rik, CENP-V, PRR6, p30	centromere protein V [Source:HGNC Symbol;Acc:29920]	
ENSG00000174444	ENST00000307961	homo_sapiens	15	66790354	66816870	-	KNOWN	RPL4	RPL4, L4	ribosomal protein L4 [Source:HGNC Symbol;Acc:10353]	
ENSG00000269083	ENST00000598404	homo_sapiens	HG1426_PATCH	77160391	77168327	+	KNOWN	COX7B		cytochrome c oxidase subunit VIIb [Source:HGNC Symbol;Acc:2291]	
ENSG00000100216	ENST00000216034	homo_sapiens	22	39077952	39080818	+	KNOWN	TOMM22	TOMM22, 1C9-2, MST065, MSTP065, TOM22	translocase of outer mitochondrial membrane 22 homolog (yeast) [Source:HGNC Symbol;Acc:18002]	
ENSG00000169100	ENST00000381401	homo_sapiens	X	1505044	1511617	-	KNOWN	SLC25A6		solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6 [Source:HGNC Symbol;Acc:10992]	
ENSG00000089289	ENST00000342206	homo_sapiens	X	69353298	69386174	+	KNOWN	IGBP1	IGBP1, ALPHA-4, IBP1	immunoglobulin (CD79A) binding protein 1 [Source:HGNC Symbol;Acc:5461]	
ENSG00000177600	ENST00000321153	homo_sapiens	11	809646	812880	+	KNOWN	RPLP2		ribosomal protein, large, P2 [Source:HGNC Symbol;Acc:10377]	
ENSG00000173726	ENST00000366607	homo_sapiens	1	235272650	235292251	-	KNOWN	TOMM20	TOMM20, MAS20, MOM19, TOM20	translocase of outer mitochondrial membrane 20 homolog (yeast) [Source:HGNC Symbol;Acc:20947]	
ENSG00000188529	ENST00000492112	homo_sapiens	1	24291293	24307417	-	KNOWN	SRSF10	SRSF10, FUSIP1, FUSIP2, NSSR, SFRS13, SFRS13A, SRp38, SRrp40, TASR, TASR1, TASR2	serine/arginine-rich splicing factor 10 [Source:HGNC Symbol;Acc:16713]	
ENSG00000137364	ENST00000309983	homo_sapiens	6	18128541	18155305	-	KNOWN	TPMT		thiopurine S-methyltransferase [Source:HGNC Symbol;Acc:12014]	
ENSG00000111704	ENST00000229307	homo_sapiens	12	7940389	7948655	+	KNOWN	NANOG		Nanog homeobox [Source:HGNC Symbol;Acc:20857]	
ENSG00000130204	ENST00000426677	homo_sapiens	19	45393825	45406946	+	KNOWN	TOMM40	TOMM40, C19orf1, D19S1177E, PER-EC1, PEREC1, TOM40	translocase of outer mitochondrial membrane 40 homolog (yeast) [Source:HGNC Symbol;Acc:18001]	
ENSG00000073584	ENST00000348513	homo_sapiens	17	38781213	38804760	-	KNOWN	SMARCE1	SMARCE1, BAF57	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:11109]	
ENSG00000163041	ENST00000366813	homo_sapiens	1	226249551	226259702	+	KNOWN	H3F3A	H3F3A, H3.3A, H3F3	H3 histone, family 3A [Source:HGNC Symbol;Acc:4764]	
ENSG00000197223	ENST00000355848	homo_sapiens	2	68268261	68338080	-	KNOWN	C1D		C1D nuclear receptor corepressor [Source:HGNC Symbol;Acc:29911]	
ENSG00000134333	ENST00000540430	homo_sapiens	11	18415934	18429972	+	KNOWN	LDHA	LDHA, GSD11, HEL-S-133P, LDH1, LDHM	lactate dehydrogenase A [Source:HGNC Symbol;Acc:6535]	
ENSG00000198176	ENST00000375370	homo_sapiens	13	114239012	114295785	+	KNOWN	TFDP1	TFDP1, DP1, DRTF1, Dp-1	transcription factor Dp-1 [Source:HGNC Symbol;Acc:11749]	
ENSG00000135002	ENST00000376736	homo_sapiens	9	79000432	79009433	-	KNOWN	RFK	RFK, RIFK	riboflavin kinase [Source:HGNC Symbol;Acc:30324]	
ENSG00000078967	ENST00000222402	homo_sapiens	7	43966036	43993166	+	KNOWN	UBE2D4	UBE2D4, HBUCE1	ubiquitin-conjugating enzyme E2D 4 (putative) [Source:HGNC Symbol;Acc:21647]	
ENSG00000135776	ENST00000344517	homo_sapiens	1	229652328	229694442	-	KNOWN	ABCB10	ABCB10, EST20237, M-ABC2, MTABC2	ATP-binding cassette, sub-family B (MDR/TAP), member 10 [Source:HGNC Symbol;Acc:41]	
ENSG00000105372	ENST00000598742	homo_sapiens	19	42363987	42376994	+	KNOWN	RPS19	RPS19, DBA, DBA1, S19	ribosomal protein S19 [Source:HGNC Symbol;Acc:10402]	
ENSG00000004478	ENST00000001008	homo_sapiens	12	2904118	2914576	+	KNOWN	FKBP4		FK506 binding protein 4, 59kDa [Source:HGNC Symbol;Acc:3720]	
ENSG00000179295	ENST00000351677	homo_sapiens	12	112856154	112947717	+	KNOWN	PTPN11	PTPN11, BPTP3, CFC, NS1, PTP-1D, PTP2C, SH-PTP2, SH-PTP3, SHP2	protein tyrosine phosphatase, non-receptor type 11 [Source:HGNC Symbol;Acc:9644]	
ENSG00000254772	ENST00000329251	homo_sapiens	11	62327072	62342401	-	KNOWN	EEF1G	EEF1G, EF1G, GIG35	eukaryotic translation elongation factor 1 gamma [Source:HGNC Symbol;Acc:3213]	
ENSG00000110958	ENST00000262033	homo_sapiens	12	57057126	57082159	-	KNOWN	PTGES3	PTGES3, P23, TEBP, cPGES	prostaglandin E synthase 3 (cytosolic) [Source:HGNC Symbol;Acc:16049]	
ENSG00000170860	ENST00000306024	homo_sapiens	3	14219857	14242619	+	KNOWN	LSM3		LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:17874]	
ENSG00000258873	ENST00000554048	homo_sapiens	19	57665388	57678811	-	KNOWN	DUXA		double homeobox A [Source:HGNC Symbol;Acc:32179]	
ENSG00000197713	ENST00000359429	homo_sapiens	2	210867288	210886300	+	KNOWN	RPE		ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:10293]	
ENSG00000167283	ENST00000300688	homo_sapiens	11	118271868	118302211	+	KNOWN	ATP5L	ATP5L, ATP5JG	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G [Source:HGNC Symbol;Acc:14247]	
ENSG00000126267	ENST00000246554	homo_sapiens	19	36139124	36149763	+	KNOWN	COX6B1	COX6B1, COX6B, COXG, COXVIb1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous) [Source:HGNC Symbol;Acc:2280]	
ENSG00000118579	ENST00000237380	homo_sapiens	4	17616253	17627477	+	KNOWN	MED28		mediator complex subunit 28 [Source:HGNC Symbol;Acc:24628]	
ENSG00000155438	ENST00000285814	homo_sapiens	2	122484520	122494499	-	KNOWN	MKI67IP	NIFK, MKI67IP, Nopp34	MKI67 (FHA domain) interacting nucleolar phosphoprotein [Source:HGNC Symbol;Acc:17838]	
ENSG00000262088	ENST00000573464	homo_sapiens	HG299_PATCH	118886421	118889401	-	KNOWN	RPS25		ribosomal protein S25 [Source:HGNC Symbol;Acc:10413]	
ENSG00000132970	ENST00000335327	homo_sapiens	13	27131839	27263085	+	KNOWN	WASF3	WASF3, Brush-1, SCAR3, WAVE3	WAS protein family, member 3 [Source:HGNC Symbol;Acc:12734]	
ENSG00000102172	ENST00000404933	homo_sapiens	X	21958690	22025798	+	KNOWN	SMS	SMS, MRSR, SPMSY, SRS, SpS	spermine synthase [Source:HGNC Symbol;Acc:11123]	
ENSG00000196419	ENST00000359308	homo_sapiens	22	42017122	42060044	+	KNOWN	XRCC6	XRCC6, CTC75, CTCBF, G22P1, KU70, ML8, TLAA	X-ray repair complementing defective repair in Chinese hamster cells 6 [Source:HGNC Symbol;Acc:4055]	
ENSG00000143727	ENST00000272067	homo_sapiens	2	264139	278283	+	KNOWN	ACP1	ACP1, HAAP	acid phosphatase 1, soluble [Source:HGNC Symbol;Acc:122]	
ENSG00000111229	ENST00000228825	homo_sapiens	12	110872629	110888227	-	KNOWN	ARPC3	ARPC3, ARC21, p21-Arc	actin related protein 2/3 complex, subunit 3, 21kDa [Source:HGNC Symbol;Acc:706]	
ENSG00000123505	ENST00000368885	homo_sapiens	6	111195972	111216916	+	KNOWN	AMD1	AMD1, ADOMETDC, AMD, SAMDC	adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:457]	
ENSG00000065911	ENST00000394053	homo_sapiens	2	74425688	74444692	+	KNOWN	MTHFD2		methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:7434]	
ENSG00000112245	ENST00000370651	homo_sapiens	6	64231665	64293492	+	KNOWN	PTP4A1	PTP4A1, HH72, PRL-1, PRL1, PTP(CAAX1), PTPCAAX1	protein tyrosine phosphatase type IVA, member 1 [Source:HGNC Symbol;Acc:9634]	
ENSG00000169016	ENST00000381525	homo_sapiens	2	11584500	11606297	-	KNOWN	E2F6	E2F6, E2F-6	E2F transcription factor 6 [Source:HGNC Symbol;Acc:3120]	
ENSG00000173660	ENST00000311672	homo_sapiens	1	46769302	46782448	+	KNOWN	UQCRH	UQCRH, QCR6, UQCR8	ubiquinol-cytochrome c reductase hinge protein [Source:HGNC Symbol;Acc:12590]	
ENSG00000120686	ENST00000239878	homo_sapiens	13	38923985	38937140	+	KNOWN	UFM1	UFM1, BM-002, C13orf20	ubiquitin-fold modifier 1 [Source:HGNC Symbol;Acc:20597]	
ENSG00000116030	ENST00000392246	homo_sapiens	2	203070902	203103331	-	KNOWN	SUMO1	SUMO1, DAP1, GMP1, OFC10, PIC1, SENP2, SMT3, SMT3C, SMT3H3, UBL1	small ubiquitin-like modifier 1 [Source:HGNC Symbol;Acc:12502]	
ENSG00000105058	ENST00000263384	homo_sapiens	19	16296190	16302857	+	KNOWN	FAM32A	FAM32A, OTAG-12, OTAG12	family with sequence similarity 32, member A [Source:HGNC Symbol;Acc:24563]	
ENSG00000108468	ENST00000393408	homo_sapiens	17	46147413	46178883	-	KNOWN	CBX1	CBX1, CBX, HP1-BETA, HP1Hs-beta, HP1Hsbeta, M31, MOD1, p25beta	chromobox homolog 1 [Source:HGNC Symbol;Acc:1551]	
ENSG00000126767	ENST00000247161	homo_sapiens	X	47494919	47510003	-	KNOWN	ELK1		ELK1, member of ETS oncogene family [Source:HGNC Symbol;Acc:3321]	
ENSG00000135821	ENST00000311223	homo_sapiens	1	182350838	182361341	-	KNOWN	GLUL	GLUL, GLNS, GS, PIG43, PIG59	glutamate-ammonia ligase [Source:HGNC Symbol;Acc:4341]	
ENSG00000115268	ENST00000586686	homo_sapiens	19	1438357	1440583	+	KNOWN	RPS15	RPS15, RIG, S15	ribosomal protein S15 [Source:HGNC Symbol;Acc:10388]	
ENSG00000149273	ENST00000278572	homo_sapiens	11	75110529	75133324	+	KNOWN	RPS3	RPS3, S3	ribosomal protein S3 [Source:HGNC Symbol;Acc:10420]	
ENSG00000131174	ENST00000481445	homo_sapiens	X	77154934	77162870	+	KNOWN	COX7B		cytochrome c oxidase subunit VIIb [Source:HGNC Symbol;Acc:2291]	
ENSG00000234545	ENST00000445716	homo_sapiens	7	92190106	92219708	-	KNOWN	FAM133B		family with sequence similarity 133, member B [Source:HGNC Symbol;Acc:28629]	
ENSG00000167797	ENST00000301488	homo_sapiens	11	67273967	67276120	-	KNOWN	CDK2AP2	CDK2AP2, DOC-1R, p14	cyclin-dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:30833]	
ENSG00000096060	ENST00000536438	homo_sapiens	6	35541361	35696360	-	KNOWN	FKBP5	FKBP5, AIG6, FKBP51, FKBP54, P54, PPIase, Ptg-10	FK506 binding protein 5 [Source:HGNC Symbol;Acc:3721]	
ENSG00000244687	ENST00000340309	homo_sapiens	20	48697660	48732496	-	KNOWN	UBE2V1	UBE2V1, CIR1, CROC-1, CROC1, UBE2V, UEV-1, UEV1, UEV1A	ubiquitin-conjugating enzyme E2 variant 1 [Source:HGNC Symbol;Acc:12494]	
ENSG00000186063	ENST00000340020	homo_sapiens	1	222841354	222886552	-	KNOWN	AIDA	AIDA, C1orf80	axin interactor, dorsalization associated [Source:HGNC Symbol;Acc:25761]	
ENSG00000143252	ENST00000367975	homo_sapiens	1	161284046	161332984	+	KNOWN	SDHC		succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa [Source:HGNC Symbol;Acc:10682]	
ENSG00000132313	ENST00000337109	homo_sapiens	2	86426477	86440917	+	KNOWN	MRPL35	MRPL35, L35mt, MRP-L35	mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:14489]	
ENSG00000137309	ENST00000447654	homo_sapiens	6	34204649	34214008	+	KNOWN	HMGA1	HMGA1, HMG-R, HMGA1A, HMGIY	high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:5010]	
ENSG00000109519	ENST00000264954	homo_sapiens	4	7060632	7069924	-	KNOWN	GRPEL1		GrpE-like 1, mitochondrial (E. coli) [Source:HGNC Symbol;Acc:19696]	
ENSG00000176731	ENST00000417663	homo_sapiens	8	86126310	86132650	-	KNOWN	C8orf59		chromosome 8 open reading frame 59 [Source:HGNC Symbol;Acc:32235]	
ENSG00000106615	ENST00000262187	homo_sapiens	7	151163097	151217206	-	KNOWN	RHEB	RHEB, RHEB2	Ras homolog enriched in brain [Source:HGNC Symbol;Acc:10011]	
ENSG00000065978	ENST00000321358	homo_sapiens	1	43148097	43168020	+	KNOWN	YBX1	YBX1, BP-8, CSDA2, CSDB, DBPB, MDR-NF1, NSEP-1, NSEP1, YB-1, YB1	Y box binding protein 1 [Source:HGNC Symbol;Acc:8014]	
ENSG00000118363	ENST00000263672	homo_sapiens	11	74660291	74690076	+	KNOWN	SPCS2		signal peptidase complex subunit 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28962]	
ENSG00000187735	ENST00000521604	homo_sapiens	8	54879111	54935089	-	KNOWN	TCEA1	TCEA1, GTF2S, SII, TCEA, TF2S, TFIIS	transcription elongation factor A (SII), 1 [Source:HGNC Symbol;Acc:11612]	
ENSG00000108107	ENST00000558815	homo_sapiens	19	55896712	55914612	+	KNOWN	RPL28	RPL28, L28	ribosomal protein L28 [Source:HGNC Symbol;Acc:10330]	
ENSG00000167863	ENST00000301587	homo_sapiens	17	73034957	73043080	-	KNOWN	ATP5H	ATP5H, ATPQ	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d [Source:HGNC Symbol;Acc:845]	
ENSG00000184007	ENST00000344035	homo_sapiens	1	32372021	32410457	-	KNOWN	PTP4A2	PTP4A2, HH13, HH7-2, HU-PP-1, OV-1, PRL-2, PRL2, PTP4A, PTPCAAX2, ptp-IV1a, ptp-IV1b	protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:9635]	
ENSG00000187118	ENST00000466830	homo_sapiens	3	28283074	28366633	+	KNOWN	CMC1		COX assembly mitochondrial protein 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28783]	
ENSG00000112081	ENST00000373715	homo_sapiens	6	36562144	36573377	+	KNOWN	SRSF3		serine/arginine-rich splicing factor 3 [Source:HGNC Symbol;Acc:10785]	
ENSG00000117650	ENST00000366999	homo_sapiens	1	211836113	211848960	-	KNOWN	NEK2	NEK2, HsPK21, NEK2A, NLK1, RP67	NIMA-related kinase 2 [Source:HGNC Symbol;Acc:7745]	
ENSG00000262919	ENST00000576892	homo_sapiens	HG1497_PATCH	152795540	152806791	-	KNOWN	FAM58A		Cyclin-related protein FAM58A  [Source:UniProtKB/Swiss-Prot;Acc:Q8N1B3]	
ENSG00000166211	ENST00000551346	homo_sapiens	12	101869198	101880775	+	KNOWN	SPIC	SPIC, SPI-C	Spi-C transcription factor (Spi-1/PU.1 related) [Source:HGNC Symbol;Acc:29549]	
ENSG00000108953	ENST00000264335	homo_sapiens	17	1247565	1303672	-	KNOWN	YWHAE	YWHAE, 14-3-3E, HEL2, KCIP-1, MDCR, MDS	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide [Source:HGNC Symbol;Acc:12851]	
ENSG00000139726	ENST00000280557	homo_sapiens	12	123237320	123255611	+	KNOWN	DENR	DENR, DRP, DRP1, SMAP-3	density-regulated protein [Source:HGNC Symbol;Acc:2769]	
ENSG00000184900	ENST00000332859	homo_sapiens	21	46225531	46238694	-	KNOWN	SUMO3	SUMO3, SMT3A, SMT3H1, SUMO-3, Smt3B	small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:11124]	
ENSG00000164346	ENST00000296802	homo_sapiens	5	74062816	74072737	+	KNOWN	NSA2	NSA2, CDK105, HCL-G1, HCLG1, HUSSY29, TINP1	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30728]	
ENSG00000104756	ENST00000221200	homo_sapiens	8	25285365	25315992	-	KNOWN	KCTD9	KCTD9, BTBD27	potassium channel tetramerization domain containing 9 [Source:HGNC Symbol;Acc:22401]	
ENSG00000198814	ENST00000378943	homo_sapiens	X	30671475	30748725	+	KNOWN	GK	GK, GK1, GKD	glycerol kinase [Source:HGNC Symbol;Acc:4289]	
ENSG00000100911	ENST00000216802	homo_sapiens	14	24612573	24616779	-	KNOWN	PSME2	PSME2, PA28B, PA28beta, REGbeta	proteasome (prosome, macropain) activator subunit 2 (PA28 beta) [Source:HGNC Symbol;Acc:9569]	
ENSG00000086061	ENST00000330899	homo_sapiens	9	33025208	33039905	+	KNOWN	DNAJA1	DNAJA1, DJ-2, DjA1, HDJ2, HSDJ, HSJ2, HSPF4, NEDD7, hDJ-2	DnaJ (Hsp40) homolog, subfamily A, member 1 [Source:HGNC Symbol;Acc:5229]	
ENSG00000123545	ENST00000316149	homo_sapiens	6	97337188	97345757	-	KNOWN	NDUFAF4	NDUFAF4, C6orf66, HRPAP20, My013, bA22L21.1	NADH dehydrogenase (ubiquinone) complex I, assembly factor 4 [Source:HGNC Symbol;Acc:21034]	
ENSG00000089220	ENST00000261313	homo_sapiens	12	118573662	118583389	+	KNOWN	PEBP1	PEBP1, HCNP, HCNPpp, HEL-210, HEL-S-34, PBP, PEBP, PEBP-1, RKIP	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:8630]	
ENSG00000152484	ENST00000282344	homo_sapiens	13	27640292	27746033	-	KNOWN	USP12	USP12, UBH1, USP12L1	ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:20485]	
ENSG00000160256	ENST00000291634	homo_sapiens	21	46359924	46396904	+	KNOWN	FAM207A	FAM207A, C21orf70	family with sequence similarity 207, member A [Source:HGNC Symbol;Acc:15811]	
ENSG00000176853	ENST00000334705	homo_sapiens	8	124780695	124827692	+	KNOWN	FAM91A1		family with sequence similarity 91, member A1 [Source:HGNC Symbol;Acc:26306]	
ENSG00000185651	ENST00000458578	homo_sapiens	22	21903735	21978323	+	KNOWN	UBE2L3	UBE2L3, E2-F1, L-UBC, UBCH7, UbcM4	ubiquitin-conjugating enzyme E2L 3 [Source:HGNC Symbol;Acc:12488]	
ENSG00000153989	ENST00000368494	homo_sapiens	6	117996664	118031803	+	KNOWN	NUS1	NUS1, C6orf68, MGC:7199, NgBR, TANGO14	nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:21042]	
